host_total_listings_count,neighbourhood_cleansed,zipcode,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,minimum_nights,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,price,prediction
1.0,7,6,37.763612516655655,-122.4306292998978,0,0,2.0,1.0,0.0,1.0,0,30.0,197.0,96.0,10.0,10.0,10.0,10.0,10.0,9.0,160.0,113.2942134257526
2.0,7,6,37.758668152934106,-122.43454108070331,0,0,2.0,1.0,1.0,1.0,0,30.0,124.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,175.0,172.25222036422593
1.0,7,6,37.75836185598897,-122.42736311188331,0,0,3.0,1.0,2.0,2.0,0,3.0,10.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,205.0,231.21022730269925
4.0,23,15,37.7340369416925,-122.39215480585544,1,1,1.0,1.5,1.0,1.0,0,1.0,14.0,91.0,9.0,9.0,10.0,10.0,8.0,9.0,60.0,172.25222036422593
1.0,15,12,37.77697890439628,-122.41046863491384,0,0,2.0,1.0,2.0,1.0,0,30.0,124.0,96.0,10.0,10.0,10.0,10.0,9.0,9.0,225.0,231.21022730269925
1.0,0,0,37.77041706508181,-122.42855736274922,1,1,3.0,1.5,2.0,2.0,0,2.0,315.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,125.0,231.21022730269925
68.0,6,5,37.787115926043384,-122.40959561389644,0,0,4.0,1.0,0.0,2.0,0,1.0,101.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,175.0,113.2942134257526
1.0,2,0,37.767850760479504,-122.44902333026828,0,0,4.0,1.0,1.0,2.0,0,3.0,106.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,265.0,172.25222036422593
1.0,1,1,37.737036369311646,-122.41700263525117,0,0,4.0,1.0,2.0,2.0,0,4.0,80.0,95.0,10.0,10.0,10.0,10.0,9.0,9.0,199.0,231.21022730269925
1.0,8,7,37.7456548107698,-122.42864380484687,0,0,2.0,1.0,1.0,1.0,0,2.0,243.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,135.0,172.25222036422593
2.0,8,6,37.75078356304526,-122.43125559929602,0,0,5.0,1.0,2.0,3.0,0,30.0,20.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,170.0,231.21022730269925
5.0,3,13,37.72447082827243,-122.44161772148314,1,0,8.0,2.0,4.0,5.0,0,5.0,17.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,350.0,349.1262411796459
1.0,4,1,37.76346478503538,-122.4250033288817,0,1,2.0,1.0,1.0,1.0,0,2.0,251.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,145.0,172.25222036422593
1.0,0,0,37.7771238980299,-122.44215463652628,0,0,2.0,1.0,1.0,1.0,0,3.0,22.0,98.0,10.0,10.0,10.0,10.0,10.0,9.0,185.0,172.25222036422593
1.0,0,3,37.77882133558746,-122.4422938271663,0,0,4.0,1.0,2.0,2.0,0,30.0,57.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,149.0,231.21022730269925
2.0,26,18,37.80249196012847,-122.42952468863213,0,1,1.0,1.0,1.0,1.0,0,2.0,26.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,75.0,172.25222036422593
2.0,10,9,37.801458961284496,-122.40387983102976,0,1,2.0,1.0,1.0,1.0,0,1.0,23.0,94.0,10.0,8.0,10.0,10.0,10.0,9.0,150.0,172.25222036422593
2.0,10,9,37.80240771165711,-122.40925349201656,0,1,2.0,2.0,1.0,1.0,0,2.0,157.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,150.0,172.25222036422593
2.0,0,3,37.78045102044843,-122.4454123110231,0,1,2.0,1.0,1.0,1.0,0,1.0,46.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,180.0,172.25222036422593
68.0,6,5,37.78775604048985,-122.40978528057332,0,0,4.0,1.0,0.0,2.0,0,2.0,48.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,169.0,113.2942134257526
1.0,15,4,37.77958077279658,-122.39743219667808,0,0,2.0,1.0,1.0,2.0,0,30.0,20.0,99.0,10.0,10.0,10.0,10.0,10.0,9.0,200.0,172.25222036422593
2.0,29,17,37.759706435812475,-122.50922005283995,0,0,5.0,1.0,1.0,2.0,0,2.0,44.0,95.0,10.0,9.0,9.0,9.0,10.0,9.0,191.0,172.25222036422593
4.0,4,1,37.749257791368365,-122.41397519022051,3,0,2.0,1.0,1.0,1.0,0,2.0,249.0,92.0,9.0,9.0,10.0,9.0,9.0,9.0,149.0,172.25222036422593
1.0,17,9,37.79802647863788,-122.4115091230638,1,0,4.0,2.0,2.0,2.0,0,3.0,175.0,88.0,9.0,9.0,9.0,9.0,10.0,9.0,185.0,231.21022730269925
1.0,7,6,37.75868556288544,-122.42679542741432,1,0,5.0,2.5,3.0,3.0,0,3.0,98.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,525.0,290.16823424117257
2.0,0,20,37.786285281939946,-122.43309522191662,1,0,8.0,3.5,4.0,4.0,0,5.0,4.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,750.0,349.1262411796459
2.0,0,5,37.77358049034084,-122.42806372501764,0,0,4.0,1.5,1.0,3.0,0,1.0,320.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,180.0,172.25222036422593
2.0,8,1,37.75538040946973,-122.4265470283844,0,0,6.0,1.5,2.0,3.0,0,30.0,100.0,96.0,10.0,10.0,10.0,10.0,10.0,9.0,165.0,231.21022730269925
1.0,7,6,37.76049930095218,-122.44246701374495,0,0,3.0,1.0,0.0,2.0,0,4.0,20.0,99.0,10.0,10.0,10.0,10.0,10.0,9.0,190.0,113.2942134257526
1.0,0,3,37.77960124502248,-122.4419933270686,0,1,2.0,1.0,1.0,2.0,0,5.0,163.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,109.0,172.25222036422593
1.0,0,0,37.773333154127975,-122.4321970156897,1,0,5.0,1.0,2.0,2.0,0,3.0,50.0,94.0,10.0,9.0,10.0,10.0,10.0,9.0,285.0,231.21022730269925
1.0,4,1,37.75110161115565,-122.42414324140991,3,0,2.0,1.0,1.0,1.0,0,30.0,8.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,150.0,172.25222036422593
1.0,31,25,37.720240209063455,-122.46663135675229,1,0,2.0,1.0,1.0,1.0,0,3.0,123.0,97.0,10.0,10.0,10.0,10.0,9.0,10.0,97.0,172.25222036422593
2.0,7,6,37.764651689899296,-122.43636728171663,0,1,2.0,1.0,1.0,1.0,0,30.0,157.0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,99.0,172.25222036422593
1.0,18,10,37.77844813531895,-122.46892727447045,3,0,3.0,1.0,1.0,2.0,0,3.0,198.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,135.0,172.25222036422593
3.0,12,11,37.7949288518189,-122.4151764641649,0,0,2.0,1.0,1.0,1.0,0,1.0,195.0,95.0,9.0,10.0,9.0,9.0,10.0,9.0,189.0,172.25222036422593
2.0,0,0,37.77646509398123,-122.4309604311912,12,0,2.0,1.0,1.0,2.0,0,30.0,44.0,98.0,10.0,10.0,9.0,9.0,10.0,9.0,300.0,172.25222036422593
2.0,0,3,37.78017226625294,-122.43770819958306,0,0,2.0,1.0,0.0,1.0,1,5.0,91.0,96.0,10.0,10.0,10.0,10.0,9.0,9.0,156.0,113.2942134257526
2.0,25,7,37.75389009804378,-122.45801705507765,1,1,6.0,1.0,1.0,3.0,0,1.0,384.0,97.0,10.0,10.0,10.0,10.0,9.0,10.0,88.0,172.25222036422593
39.0,19,13,37.73128161034925,-122.42478400335014,1,1,2.0,1.0,1.0,1.0,0,30.0,26.0,82.0,8.0,8.0,8.0,9.0,8.0,8.0,46.0,172.25222036422593
1.0,16,3,37.79187893497605,-122.43205291090956,0,0,2.0,1.0,1.0,1.0,0,3.0,61.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,350.0,172.25222036422593
2.0,20,8,37.78156408540695,-122.49442445483001,0,1,2.0,1.0,1.0,1.0,0,3.0,62.0,95.0,9.0,9.0,10.0,10.0,10.0,9.0,93.0,172.25222036422593
2.0,4,1,37.757704881373975,-122.40841143471675,0,0,2.0,1.0,2.0,2.0,0,3.0,16.0,94.0,10.0,10.0,10.0,10.0,9.0,10.0,190.0,231.21022730269925
1.0,15,4,37.778565554727784,-122.40401361543721,12,0,2.0,1.5,1.0,1.0,0,3.0,14.0,97.0,10.0,9.0,10.0,10.0,9.0,9.0,140.0,172.25222036422593
1.0,4,1,37.75151848049182,-122.4105130201824,0,0,4.0,1.0,2.0,2.0,0,2.0,60.0,95.0,10.0,9.0,10.0,10.0,9.0,9.0,195.0,231.21022730269925
4.0,21,23,37.789719624757936,-122.40192392340722,0,1,2.0,1.0,1.0,1.0,0,30.0,11.0,91.0,9.0,9.0,9.0,10.0,9.0,8.0,124.0,172.25222036422593
2.0,7,6,37.76033574264751,-122.43764593367551,1,0,6.0,2.0,3.0,3.0,0,21.0,2.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,499.0,290.16823424117257
2.0,1,1,37.73971170959058,-122.4159029182346,7,0,2.0,1.0,1.0,1.0,0,3.0,76.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,100.0,172.25222036422593
5.0,1,1,37.74003646938926,-122.42083568745872,0,0,3.0,1.0,1.0,0.0,0,30.0,21.0,90.0,10.0,9.0,9.0,10.0,9.0,9.0,149.0,172.25222036422593
1.0,2,0,37.76629490097711,-122.4474438606795,0,0,2.0,1.0,1.0,1.0,0,7.0,29.0,97.0,10.0,10.0,10.0,10.0,10.0,9.0,225.0,172.25222036422593
1.0,1,1,37.73939446357552,-122.41635658526572,1,1,2.0,1.0,1.0,1.0,0,3.0,113.0,96.0,10.0,10.0,10.0,10.0,10.0,9.0,120.0,172.25222036422593
4.0,3,13,37.72482798870461,-122.43608763125758,1,1,2.0,1.0,1.0,1.0,0,2.0,279.0,95.0,10.0,10.0,10.0,10.0,9.0,9.0,69.0,172.25222036422593
10.0,0,0,37.775181247967524,-122.43334092158028,0,0,8.0,1.0,1.0,4.0,0,30.0,62.0,89.0,9.0,9.0,10.0,9.0,10.0,9.0,100.0,172.25222036422593
7.0,0,3,37.77818644005804,-122.43969097179962,0,0,4.0,1.0,2.0,2.0,0,5.0,112.0,90.0,9.0,9.0,10.0,9.0,10.0,9.0,145.0,231.21022730269925
4.0,3,13,37.724782587745146,-122.43609178085006,1,1,2.0,1.0,1.0,1.0,0,2.0,266.0,95.0,10.0,10.0,10.0,10.0,9.0,9.0,69.0,172.25222036422593
4.0,9,8,37.77357581459568,-122.48559109038185,1,0,6.0,2.0,3.0,5.0,0,2.0,15.0,96.0,9.0,9.0,9.0,9.0,10.0,9.0,150.0,290.16823424117257
2.0,31,13,37.71846884869995,-122.45181280070824,1,0,4.0,1.0,2.0,2.0,0,1.0,228.0,96.0,10.0,10.0,10.0,10.0,9.0,10.0,130.0,231.21022730269925
2.0,20,8,37.783888093232314,-122.50855676227975,1,0,2.0,1.0,1.0,1.0,0,30.0,257.0,93.0,10.0,9.0,10.0,9.0,9.0,9.0,100.0,172.25222036422593
2.0,22,13,37.729250842364614,-122.45895659415659,0,0,4.0,1.0,2.0,2.0,0,5.0,94.0,92.0,9.0,9.0,10.0,10.0,9.0,9.0,195.0,231.21022730269925
1.0,3,13,37.7268463422332,-122.43872968079901,1,1,3.0,1.0,1.0,2.0,0,2.0,192.0,97.0,10.0,10.0,10.0,10.0,9.0,10.0,90.0,172.25222036422593
1.0,0,3,37.78353039450153,-122.44519365883706,0,0,3.0,1.0,1.0,1.0,0,30.0,52.0,98.0,10.0,10.0,10.0,10.0,9.0,10.0,98.0,172.25222036422593
1.0,1,1,37.74682231681085,-122.40565927023123,0,0,3.0,1.0,1.0,1.0,0,1.0,54.0,97.0,10.0,10.0,10.0,10.0,9.0,9.0,150.0,172.25222036422593
1.0,17,11,37.79809555672314,-122.41550665131187,0,1,1.0,1.5,1.0,1.0,0,30.0,9.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,170.0,172.25222036422593
2.0,15,12,37.775621155761,-122.41690123396705,1,1,1.0,1.0,1.0,1.0,0,30.0,39.0,93.0,9.0,9.0,10.0,10.0,9.0,9.0,65.0,172.25222036422593
6.0,18,10,37.77349011156693,-122.46606590282259,1,1,4.0,1.0,1.0,2.0,0,30.0,3.0,87.0,10.0,9.0,10.0,10.0,9.0,9.0,350.0,172.25222036422593
32.0,4,1,37.755592192499606,-122.42278628242435,0,0,4.0,1.0,2.0,2.0,0,30.0,32.0,91.0,9.0,9.0,10.0,10.0,10.0,9.0,130.0,231.21022730269925
4.0,9,8,37.77333844999188,-122.50090412846178,1,1,2.0,1.0,1.0,1.0,0,3.0,154.0,95.0,10.0,10.0,10.0,10.0,9.0,9.0,90.0,172.25222036422593
15.0,31,13,37.721369146233975,-122.44872945500931,3,0,2.0,1.0,1.0,1.0,0,30.0,11.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,79.0,172.25222036422593
1.0,3,2,37.73302629208203,-122.44979168428671,13,0,4.0,1.0,1.0,2.0,0,3.0,98.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,177.0,172.25222036422593
2.0,5,4,37.758855106729214,-122.40464350109416,6,0,3.0,1.0,1.0,1.0,0,2.0,8.0,100.0,10.0,10.0,10.0,10.0,9.0,10.0,109.0,172.25222036422593
3.0,1,1,37.74175842618885,-122.41803184901684,1,0,7.0,2.0,3.0,4.0,0,2.0,37.0,95.0,10.0,10.0,10.0,10.0,10.0,9.0,325.0,290.16823424117257
2.0,1,1,37.73429819825516,-122.42092134075443,1,1,2.0,1.0,1.0,1.0,0,2.0,319.0,92.0,9.0,9.0,10.0,10.0,9.0,9.0,82.0,172.25222036422593
1.0,4,12,37.76699057530916,-122.41597125345389,0,1,3.0,1.0,1.0,1.0,0,30.0,40.0,93.0,10.0,9.0,10.0,10.0,9.0,9.0,60.0,172.25222036422593
7.0,6,5,37.788972674804825,-122.4092724654762,0,1,2.0,1.0,1.0,2.0,0,1.0,5.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,219.0,172.25222036422593
1.0,8,7,37.7449708186095,-122.42876324396521,1,1,1.0,1.0,1.0,1.0,0,1.0,15.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,80.0,172.25222036422593
1.0,8,6,37.75338189191498,-122.43591598039428,1,0,2.0,1.0,1.0,1.0,0,3.0,76.0,98.0,10.0,10.0,10.0,10.0,10.0,9.0,279.0,172.25222036422593
1.0,4,1,37.75297176805135,-122.4128058427703,1,0,5.0,1.0,2.0,2.0,0,1.0,39.0,95.0,10.0,9.0,10.0,10.0,9.0,9.0,211.0,231.21022730269925
1.0,23,15,37.73253691908697,-122.38840401219863,0,0,2.0,1.0,1.0,1.0,0,2.0,20.0,86.0,9.0,9.0,10.0,10.0,7.0,9.0,100.0,172.25222036422593
35.0,9,8,37.774825536612354,-122.5095180808837,0,0,2.0,1.0,0.0,1.0,0,30.0,6.0,100.0,10.0,10.0,9.0,9.0,9.0,9.0,85.0,113.2942134257526
2.0,7,6,37.763115475386435,-122.43150378861245,0,0,4.0,1.0,1.0,2.0,0,30.0,63.0,97.0,9.0,10.0,10.0,10.0,10.0,9.0,198.0,172.25222036422593
1.0,15,12,37.776687163666246,-122.40927102193069,1,0,5.0,1.0,2.0,2.0,0,2.0,150.0,98.0,10.0,10.0,10.0,10.0,9.0,10.0,333.0,231.21022730269925
1.0,2,0,37.76193577248815,-122.4492861428232,0,0,6.0,1.5,2.0,4.0,0,3.0,93.0,94.0,9.0,9.0,10.0,10.0,10.0,9.0,300.0,231.21022730269925
6.0,18,10,37.782490107976216,-122.4590820251918,3,0,6.0,2.0,3.0,4.0,0,2.0,167.0,97.0,10.0,10.0,10.0,10.0,9.0,10.0,379.0,290.16823424117257
32.0,26,18,37.79590457537606,-122.43754335375924,2,0,4.0,1.0,2.0,2.0,0,30.0,11.0,95.0,10.0,10.0,10.0,9.0,10.0,10.0,203.0,231.21022730269925
5.0,7,6,37.7596897072669,-122.43524065545094,0,1,2.0,1.5,1.0,2.0,0,3.0,17.0,95.0,10.0,9.0,10.0,10.0,10.0,9.0,80.0,172.25222036422593
5.0,7,6,37.75639311335585,-122.43384011329168,1,0,6.0,2.0,3.0,3.0,0,2.0,102.0,97.0,10.0,9.0,10.0,10.0,10.0,9.0,425.0,290.16823424117257
1.0,8,6,37.750960717102814,-122.43112343866879,0,0,2.0,1.0,0.0,1.0,0,3.0,112.0,95.0,10.0,10.0,10.0,10.0,10.0,9.0,220.0,113.2942134257526
